dia_simulacion;producto_codigo;producto_id;region;demanda_base;disrupcion_key;multiplicador_disrupcion;fuente
8;ED-1L;4;Caribe;40;;1.0;base_principal
8;ED-1L;4;Orinoquía;27;;1.0;base_principal
8;ED-1L;4;Pacífica;33;;1.0;base_principal
8;SR-750;5;Amazonía;37;;1.0;base_principal
8;SR-750;5;Andina;55;;1.0;base_principal
8;SR-750;5;Caribe;44;;1.0;base_principal
8;SR-750;5;Orinoquía;39;;1.0;base_principal
8;SR-750;5;Pacífica;43;;1.0;base_principal
8;SR-1L;6;Amazonía;44;;1.0;base_principal
8;SR-1L;6;Andina;58;;1.0;base_principal
8;SR-1L;6;Caribe;56;;1.0;base_principal
8;SR-1L;6;Orinoquía;46;;1.0;base_principal
8;SR-1L;6;Pacífica;53;;1.0;base_principal
8;OP-750;7;Amazonía;36;;1.0;base_principal
8;OP-750;7;Andina;51;;1.0;base_principal
8;OP-750;7;Caribe;46;;1.0;base_principal
8;OP-750;7;Orinoquía;40;;1.0;base_principal
8;OP-750;7;Pacífica;43;;1.0;base_principal
8;OP-1L;8;Amazonía;24;;1.0;base_principal
8;OP-1L;8;Andina;54;;1.0;base_principal
8;OP-1L;8;Caribe;45;;1.0;base_principal
8;OP-1L;8;Orinoquía;32;;1.0;base_principal
8;OP-1L;8;Pacífica;38;;1.0;base_principal
9;SV-750;1;Amazonía;30;;1.0;base_principal
9;SV-750;1;Andina;48;;1.0;base_principal
9;SV-750;1;Caribe;47;;1.0;base_principal
9;SV-750;1;Orinoquía;34;;1.0;base_principal
9;SV-750;1;Pacífica;35;;1.0;base_principal
9;SV-1L;2;Amazonía;37;;1.0;base_principal
9;SV-1L;2;Andina;52;;1.0;base_principal
9;SV-1L;2;Caribe;44;;1.0;base_principal
9;SV-1L;2;Orinoquía;41;;1.0;base_principal
9;SV-1L;2;Pacífica;42;;1.0;base_principal
9;ED-750;3;Amazonía;35;;1.0;base_principal
9;ED-750;3;Andina;50;;1.0;base_principal
9;ED-750;3;Caribe;48;;1.0;base_principal
9;ED-750;3;Orinoquía;39;;1.0;base_principal
9;ED-750;3;Pacífica;41;;1.0;base_principal
9;ED-1L;4;Amazonía;30;;1.0;base_principal
9;ED-1L;4;Andina;51;;1.0;base_principal
9;ED-1L;4;Caribe;39;;1.0;base_principal
9;ED-1L;4;Orinoquía;32;;1.0;base_principal
9;ED-1L;4;Pacífica;34;;1.0;base_principal
9;SR-750;5;Amazonía;27;;1.0;base_principal
9;SR-750;5;Andina;44;;1.0;base_principal
9;SR-750;5;Caribe;36;;1.0;base_principal
9;SR-750;5;Orinoquía;33;;1.0;base_principal
9;SR-750;5;Pacífica;35;;1.0;base_principal
9;SR-1L;6;Amazonía;25;;1.0;base_principal
9;SR-1L;6;Andina;41;;1.0;base_principal
9;SR-1L;6;Caribe;35;;1.0;base_principal
9;SR-1L;6;Orinoquía;31;;1.0;base_principal
9;SR-1L;6;Pacífica;33;;1.0;base_principal
9;OP-750;7;Amazonía;28;;1.0;base_principal
9;OP-750;7;Andina;43;;1.0;base_principal
9;OP-750;7;Caribe;41;;1.0;base_principal
9;OP-750;7;Orinoquía;31;;1.0;base_principal
9;OP-750;7;Pacífica;33;;1.0;base_principal
9;OP-1L;8;Amazonía;38;;1.0;base_principal
9;OP-1L;8;Andina;56;;1.0;base_principal
9;OP-1L;8;Caribe;48;;1.0;base_principal
9;OP-1L;8;Orinoquía;39;;1.0;base_principal
9;OP-1L;8;Pacífica;44;;1.0;base_principal
10;SV-750;1;Amazonía;34;;1.0;base_principal
10;SV-750;1;Andina;52;;1.0;base_principal
10;SV-750;1;Caribe;51;;1.0;base_principal
10;SV-750;1;Orinoquía;37;;1.0;base_principal
10;SV-750;1;Pacífica;46;;1.0;base_principal
10;SV-1L;2;Amazonía;30;;1.0;base_principal
10;SV-1L;2;Andina;50;;1.0;base_principal
10;SV-1L;2;Caribe;45;;1.0;base_principal
10;SV-1L;2;Orinoquía;35;;1.0;base_principal
10;SV-1L;2;Pacífica;38;;1.0;base_principal
10;ED-750;3;Amazonía;21;;1.0;base_principal
10;ED-750;3;Andina;49;;1.0;base_principal
10;ED-750;3;Caribe;43;;1.0;base_principal
10;ED-750;3;Orinoquía;29;;1.0;base_principal
10;ED-750;3;Pacífica;32;;1.0;base_principal
10;ED-1L;4;Amazonía;17;;1.0;base_principal
10;ED-1L;4;Andina;25;;1.0;base_principal
10;ED-1L;4;Caribe;22;;1.0;base_principal
10;ED-1L;4;Orinoquía;20;;1.0;base_principal
10;ED-1L;4;Pacífica;21;;1.0;base_principal
10;SR-750;5;Amazonía;31;;1.0;base_principal
10;SR-750;5;Andina;55;;1.0;base_principal
10;SR-750;5;Caribe;40;;1.0;base_principal
10;SR-750;5;Orinoquía;34;;1.0;base_principal
10;SR-750;5;Pacífica;39;;1.0;base_principal
10;SR-1L;6;Amazonía;29;;1.0;base_principal
10;SR-1L;6;Andina;49;;1.0;base_principal
10;SR-1L;6;Caribe;46;;1.0;base_principal
10;SR-1L;6;Orinoquía;32;;1.0;base_principal
10;SR-1L;6;Pacífica;35;;1.0;base_principal
10;OP-750;7;Amazonía;31;;1.0;base_principal
10;OP-750;7;Andina;57;;1.0;base_principal
10;OP-750;7;Caribe;47;;1.0;base_principal
10;OP-750;7;Orinoquía;37;;1.0;base_principal
10;OP-750;7;Pacífica;39;;1.0;base_principal
10;OP-1L;8;Amazonía;65;;1.0;base_principal
10;OP-1L;8;Andina;93;;1.0;base_principal
10;OP-1L;8;Caribe;87;;1.0;base_principal
10;OP-1L;8;Orinoquía;68;;1.0;base_principal
10;OP-1L;8;Pacífica;71;;1.0;base_principal
11;SV-750;1;Amazonía;24;;1.0;base_principal
11;SV-750;1;Andina;54;;1.0;base_principal
11;SV-750;1;Caribe;45;;1.0;base_principal
11;SV-750;1;Orinoquía;30;;1.0;base_principal
11;SV-750;1;Pacífica;39;;1.0;base_principal
11;SV-1L;2;Amazonía;33;;1.0;base_principal
11;SV-1L;2;Andina;55;;1.0;base_principal
11;SV-1L;2;Caribe;47;;1.0;base_principal
11;SV-1L;2;Orinoquía;39;;1.0;base_principal
11;SV-1L;2;Pacífica;44;;1.0;base_principal
11;ED-750;3;Amazonía;28;;1.0;base_principal
11;ED-750;3;Andina;52;;1.0;base_principal
11;ED-750;3;Caribe;45;;1.0;base_principal
11;ED-750;3;Orinoquía;31;;1.0;base_principal
11;ED-750;3;Pacífica;36;;1.0;base_principal
11;ED-1L;4;Amazonía;52;;1.0;base_principal
11;ED-1L;4;Andina;88;;1.0;base_principal
11;ED-1L;4;Caribe;67;;1.0;base_principal
11;ED-1L;4;Orinoquía;55;;1.0;base_principal
11;ED-1L;4;Pacífica;64;;1.0;base_principal
11;SR-750;5;Amazonía;16;;1.0;base_principal
11;SR-750;5;Andina;29;;1.0;base_principal
11;SR-750;5;Caribe;24;;1.0;base_principal
11;SR-750;5;Orinoquía;18;;1.0;base_principal
11;SR-750;5;Pacífica;23;;1.0;base_principal
11;SR-1L;6;Amazonía;28;;1.0;base_principal
11;SR-1L;6;Andina;42;;1.0;base_principal
11;SR-1L;6;Caribe;40;;1.0;base_principal
11;SR-1L;6;Orinoquía;37;;1.0;base_principal
11;SR-1L;6;Pacífica;39;;1.0;base_principal
11;OP-750;7;Amazonía;25;;1.0;base_principal
11;OP-750;7;Andina;44;;1.0;base_principal
11;OP-750;7;Caribe;41;;1.0;base_principal
11;OP-750;7;Orinoquía;26;;1.0;base_principal
11;OP-750;7;Pacífica;31;;1.0;base_principal
11;OP-1L;8;Amazonía;35;;1.0;base_principal
11;OP-1L;8;Andina;49;;1.0;base_principal
11;OP-1L;8;Caribe;46;;1.0;base_principal
11;OP-1L;8;Orinoquía;41;;1.0;base_principal
11;OP-1L;8;Pacífica;43;;1.0;base_principal
12;SV-750;1;Amazonía;42;;1.0;base_principal
12;SV-750;1;Andina;60;;1.0;base_principal
12;SV-750;1;Caribe;54;;1.0;base_principal
12;SV-750;1;Orinoquía;49;;1.0;base_principal
12;SV-750;1;Pacífica;51;;1.0;base_principal
12;SV-1L;2;Amazonía;37;;1.0;base_principal
12;SV-1L;2;Andina;56;;1.0;base_principal
12;SV-1L;2;Caribe;50;;1.0;base_principal
12;SV-1L;2;Orinoquía;40;;1.0;base_principal
12;SV-1L;2;Pacífica;48;;1.0;base_principal
12;ED-750;3;Amazonía;35;;1.0;base_principal
12;ED-750;3;Andina;56;;1.0;base_principal
12;ED-750;3;Caribe;53;;1.0;base_principal
12;ED-750;3;Orinoquía;42;;1.0;base_principal
12;ED-750;3;Pacífica;47;;1.0;base_principal
12;ED-1L;4;Amazonía;36;;1.0;base_principal
12;ED-1L;4;Andina;60;;1.0;base_principal
12;ED-1L;4;Caribe;48;;1.0;base_principal
12;ED-1L;4;Orinoquía;39;;1.0;base_principal
12;ED-1L;4;Pacífica;42;;1.0;base_principal
12;SR-750;5;Amazonía;40;;1.0;base_principal
12;SR-750;5;Andina;59;;1.0;base_principal
12;SR-750;5;Caribe;45;;1.0;base_principal
12;SR-750;5;Orinoquía;41;;1.0;base_principal
12;SR-750;5;Pacífica;44;;1.0;base_principal
12;SR-1L;6;Amazonía;26;;1.0;base_principal
12;SR-1L;6;Andina;51;;1.0;base_principal
12;SR-1L;6;Caribe;46;;1.0;base_principal
12;SR-1L;6;Orinoquía;30;;1.0;base_principal
12;SR-1L;6;Pacífica;38;;1.0;base_principal
12;OP-750;7;Amazonía;35;;1.0;base_principal
12;OP-750;7;Andina;51;;1.0;base_principal
12;OP-750;7;Caribe;49;;1.0;base_principal
12;OP-750;7;Orinoquía;37;;1.0;base_principal
12;OP-750;7;Pacífica;41;;1.0;base_principal
12;OP-1L;8;Amazonía;23;;1.0;base_principal
12;OP-1L;8;Andina;52;;1.0;base_principal
12;OP-1L;8;Caribe;40;;1.0;base_principal
12;OP-1L;8;Orinoquía;33;;1.0;base_principal
12;OP-1L;8;Pacífica;39;;1.0;base_principal
13;SV-750;1;Amazonía;37;;1.0;base_principal
13;SV-750;1;Andina;47;;1.0;base_principal
13;SV-750;1;Caribe;44;;1.0;base_principal
13;SV-750;1;Orinoquía;40;;1.0;base_principal
13;SV-750;1;Pacífica;41;;1.0;base_principal
13;SV-1L;2;Amazonía;28;;1.0;base_principal
13;SV-1L;2;Andina;55;;1.0;base_principal
13;SV-1L;2;Caribe;43;;1.0;base_principal
13;SV-1L;2;Orinoquía;32;;1.0;base_principal
13;SV-1L;2;Pacífica;38;;1.0;base_principal
13;ED-750;3;Amazonía;25;;1.0;base_principal
13;ED-750;3;Andina;45;;1.0;base_principal
13;ED-750;3;Caribe;42;;1.0;base_principal
13;ED-750;3;Orinoquía;29;;1.0;base_principal
13;ED-750;3;Pacífica;35;;1.0;base_principal
13;ED-1L;4;Amazonía;32;;1.0;base_principal
13;ED-1L;4;Andina;50;;1.0;base_principal
13;ED-1L;4;Caribe;49;;1.0;base_principal
13;ED-1L;4;Orinoquía;36;;1.0;base_principal
13;ED-1L;4;Pacífica;40;;1.0;base_principal
13;SR-750;5;Amazonía;26;;1.0;base_principal
13;SR-750;5;Andina;57;;1.0;base_principal
13;SR-750;5;Caribe;40;;1.0;base_principal
13;SR-750;5;Orinoquía;29;;1.0;base_principal
13;SR-750;5;Pacífica;39;;1.0;base_principal
13;SR-1L;6;Amazonía;24;;1.0;base_principal
13;SR-1L;6;Andina;49;;1.0;base_principal
13;SR-1L;6;Caribe;38;;1.0;base_principal
13;SR-1L;6;Orinoquía;33;;1.0;base_principal
13;SR-1L;6;Pacífica;34;;1.0;base_principal
13;OP-750;7;Amazonía;40;;1.0;base_principal
13;OP-750;7;Andina;52;;1.0;base_principal
13;OP-750;7;Caribe;48;;1.0;base_principal
13;OP-750;7;Orinoquía;45;;1.0;base_principal
13;OP-750;7;Pacífica;46;;1.0;base_principal
13;OP-1L;8;Amazonía;16;;1.0;base_principal
13;OP-1L;8;Andina;28;;1.0;base_principal
13;OP-1L;8;Caribe;22;;1.0;base_principal
13;OP-1L;8;Orinoquía;20;;1.0;base_principal
13;OP-1L;8;Pacífica;21;;1.0;base_principal
14;SV-750;1;Amazonía;32;;1.0;base_principal
14;SV-750;1;Andina;47;;1.0;base_principal
14;SV-750;1;Caribe;42;;1.0;base_principal
14;SV-750;1;Orinoquía;33;;1.0;base_principal
14;SV-750;1;Pacífica;37;;1.0;base_principal
14;SV-1L;2;Amazonía;29;;1.0;base_principal
14;SV-1L;2;Andina;42;;1.0;base_principal
14;SV-1L;2;Caribe;35;;1.0;base_principal
14;SV-1L;2;Orinoquía;30;;1.0;base_principal
14;SV-1L;2;Pacífica;31;;1.0;base_principal
14;ED-750;3;Amazonía;29;;1.0;base_principal
14;ED-750;3;Andina;51;;1.0;base_principal
14;ED-750;3;Caribe;50;;1.0;base_principal
14;ED-750;3;Orinoquía;33;;1.0;base_principal
14;ED-750;3;Pacífica;40;;1.0;base_principal
14;ED-1L;4;Amazonía;29;;1.0;base_principal
14;ED-1L;4;Andina;44;;1.0;base_principal
14;ED-1L;4;Caribe;39;;1.0;base_principal
14;ED-1L;4;Orinoquía;31;;1.0;base_principal
14;ED-1L;4;Pacífica;38;;1.0;base_principal
14;SR-750;5;Amazonía;22;;1.0;base_principal
14;SR-750;5;Andina;43;;1.0;base_principal
14;SR-750;5;Caribe;38;;1.0;base_principal
14;SR-750;5;Orinoquía;25;;1.0;base_principal
14;SR-750;5;Pacífica;33;;1.0;base_principal
14;SR-1L;6;Amazonía;18;;1.0;base_principal
14;SR-1L;6;Andina;30;;1.0;base_principal
14;SR-1L;6;Caribe;27;;1.0;base_principal
14;SR-1L;6;Orinoquía;24;;1.0;base_principal
14;SR-1L;6;Pacífica;26;;1.0;base_principal
14;OP-750;7;Amazonía;39;;1.0;base_principal
14;OP-750;7;Andina;50;;1.0;base_principal
14;OP-750;7;Caribe;49;;1.0;base_principal
14;OP-750;7;Orinoquía;40;;1.0;base_principal
14;OP-750;7;Pacífica;42;;1.0;base_principal
14;OP-1L;8;Amazonía;31;;1.0;base_principal
14;OP-1L;8;Andina;47;;1.0;base_principal
14;OP-1L;8;Caribe;41;;1.0;base_principal
14;OP-1L;8;Orinoquía;32;;1.0;base_principal
14;OP-1L;8;Pacífica;34;;1.0;base_principal
15;SV-750;1;Amazonía;39;;1.0;base_principal
15;SV-750;1;Andina;60;;1.0;base_principal
15;SV-750;1;Caribe;58;;1.0;base_principal
15;SV-750;1;Orinoquía;43;;1.0;base_principal
15;SV-750;1;Pacífica;46;;1.0;base_principal
15;SV-1L;2;Amazonía;42;;1.0;base_principal
15;SV-1L;2;Andina;55;;1.0;base_principal
15;SV-1L;2;Caribe;54;;1.0;base_principal
15;SV-1L;2;Orinoquía;45;;1.0;base_principal
15;SV-1L;2;Pacífica;48;;1.0;base_principal
15;ED-750;3;Amazonía;43;;1.0;base_principal
15;ED-750;3;Andina;76;;1.0;base_principal
15;ED-750;3;Caribe;71;;1.0;base_principal
15;ED-750;3;Orinoquía;54;;1.0;base_principal
15;ED-750;3;Pacífica;64;;1.0;base_principal
15;ED-1L;4;Amazonía;30;;1.0;base_principal
15;ED-1L;4;Andina;57;;1.0;base_principal
15;ED-1L;4;Caribe;50;;1.0;base_principal
15;ED-1L;4;Orinoquía;32;;1.0;base_principal
15;ED-1L;4;Pacífica;40;;1.0;base_principal
15;SR-750;5;Amazonía;28;;1.0;base_principal
15;SR-750;5;Andina;60;;1.0;base_principal
15;SR-750;5;Caribe;49;;1.0;base_principal
15;SR-750;5;Orinoquía;34;;1.0;base_principal
15;SR-750;5;Pacífica;37;;1.0;base_principal
15;SR-1L;6;Amazonía;40;;1.0;base_principal
15;SR-1L;6;Andina;58;;1.0;base_principal
15;SR-1L;6;Caribe;46;;1.0;base_principal
15;SR-1L;6;Orinoquía;44;;1.0;base_principal
15;SR-1L;6;Pacífica;45;;1.0;base_principal
15;OP-750;7;Amazonía;15;;1.0;base_principal
15;OP-750;7;Andina;26;;1.0;base_principal
15;OP-750;7;Caribe;24;;1.0;base_principal
15;OP-750;7;Orinoquía;18;;1.0;base_principal
15;OP-750;7;Pacífica;22;;1.0;base_principal
15;OP-1L;8;Amazonía;26;;1.0;base_principal
15;OP-1L;8;Andina;33;;1.0;base_principal
15;OP-1L;8;Caribe;31;;1.0;base_principal
15;OP-1L;8;Orinoquía;27;;1.0;base_principal
15;OP-1L;8;Pacífica;28;;1.0;base_principal
16;SV-750;1;Amazonía;29;;1.0;base_principal
16;SV-750;1;Andina;52;;1.0;base_principal
16;SV-750;1;Caribe;48;;1.0;base_principal
16;SV-750;1;Orinoquía;33;;1.0;base_principal
16;SV-750;1;Pacífica;45;;1.0;base_principal
16;SV-1L;2;Amazonía;35;;1.0;base_principal
16;SV-1L;2;Andina;57;;1.0;base_principal
16;SV-1L;2;Caribe;44;;1.0;base_principal
16;SV-1L;2;Orinoquía;39;;1.0;base_principal
16;SV-1L;2;Pacífica;41;;1.0;base_principal
16;ED-750;3;Amazonía;29;;1.0;base_principal
16;ED-750;3;Andina;49;;1.0;base_principal
16;ED-750;3;Caribe;45;;1.0;base_principal
16;ED-750;3;Orinoquía;34;;1.0;base_principal
16;ED-750;3;Pacífica;35;;1.0;base_principal
16;ED-1L;4;Amazonía;34;;1.0;base_principal
16;ED-1L;4;Andina;53;;1.0;base_principal
16;ED-1L;4;Caribe;45;;1.0;base_principal
16;ED-1L;4;Orinoquía;35;;1.0;base_principal
16;ED-1L;4;Pacífica;42;;1.0;base_principal
16;SR-750;5;Amazonía;36;;1.0;base_principal
16;SR-750;5;Andina;54;;1.0;base_principal
16;SR-750;5;Caribe;50;;1.0;base_principal
16;SR-750;5;Orinoquía;41;;1.0;base_principal
16;SR-750;5;Pacífica;42;;1.0;base_principal
16;SR-1L;6;Amazonía;39;;1.0;base_principal
16;SR-1L;6;Andina;59;;1.0;base_principal
16;SR-1L;6;Caribe;53;;1.0;base_principal
16;SR-1L;6;Orinoquía;44;;1.0;base_principal
16;SR-1L;6;Pacífica;46;;1.0;base_principal
16;OP-750;7;Amazonía;33;;1.0;base_principal
16;OP-750;7;Andina;57;;1.0;base_principal
16;OP-750;7;Caribe;48;;1.0;base_principal
16;OP-750;7;Orinoquía;35;;1.0;base_principal
16;OP-750;7;Pacífica;37;;1.0;base_principal
16;OP-1L;8;Amazonía;31;;1.0;base_principal
16;OP-1L;8;Andina;51;;1.0;base_principal
16;OP-1L;8;Caribe;45;;1.0;base_principal
16;OP-1L;8;Orinoquía;35;;1.0;base_principal
16;OP-1L;8;Pacífica;43;;1.0;base_principal
17;SV-750;1;Amazonía;34;;1.0;base_principal
17;SV-750;1;Andina;56;;1.0;base_principal
17;SV-750;1;Caribe;51;;1.0;base_principal
17;SV-750;1;Orinoquía;39;;1.0;base_principal
17;SV-750;1;Pacífica;42;;1.0;base_principal
17;SV-1L;2;Amazonía;37;;1.0;base_principal
17;SV-1L;2;Andina;51;;1.0;base_principal
17;SV-1L;2;Caribe;47;;1.0;base_principal
17;SV-1L;2;Orinoquía;40;;1.0;base_principal
17;SV-1L;2;Pacífica;45;;1.0;base_principal
17;ED-750;3;Amazonía;26;;1.0;base_principal
17;ED-750;3;Andina;46;;1.0;base_principal
17;ED-750;3;Caribe;44;;1.0;base_principal
17;ED-750;3;Orinoquía;29;;1.0;base_principal
17;ED-750;3;Pacífica;41;;1.0;base_principal
17;ED-1L;4;Amazonía;29;;1.0;base_principal
17;ED-1L;4;Andina;58;;1.0;base_principal
17;ED-1L;4;Caribe;46;;1.0;base_principal
17;ED-1L;4;Orinoquía;35;;1.0;base_principal
17;ED-1L;4;Pacífica;42;;1.0;base_principal
17;SR-750;5;Amazonía;34;;1.0;base_principal
17;SR-750;5;Andina;53;;1.0;base_principal
17;SR-750;5;Caribe;46;;1.0;base_principal
17;SR-750;5;Orinoquía;35;;1.0;base_principal
17;SR-750;5;Pacífica;42;;1.0;base_principal
17;SR-1L;6;Amazonía;29;;1.0;base_principal
17;SR-1L;6;Andina;51;;1.0;base_principal
17;SR-1L;6;Caribe;44;;1.0;base_principal
17;SR-1L;6;Orinoquía;34;;1.0;base_principal
17;SR-1L;6;Pacífica;38;;1.0;base_principal
17;OP-750;7;Amazonía;52;;1.0;base_principal
17;OP-750;7;Andina;82;;1.0;base_principal
17;OP-750;7;Caribe;79;;1.0;base_principal
17;OP-750;7;Orinoquía;58;;1.0;base_principal
17;OP-750;7;Pacífica;67;;1.0;base_principal
17;OP-1L;8;Amazonía;22;;1.0;base_principal
17;OP-1L;8;Andina;50;;1.0;base_principal
17;OP-1L;8;Caribe;39;;1.0;base_principal
17;OP-1L;8;Orinoquía;25;;1.0;base_principal
17;OP-1L;8;Pacífica;32;;1.0;base_principal
18;SV-750;1;Amazonía;33;;1.0;base_principal
18;SV-750;1;Andina;55;;1.0;base_principal
18;SV-750;1;Caribe;47;;1.0;base_principal
18;SV-750;1;Orinoquía;38;;1.0;base_principal
18;SV-750;1;Pacífica;41;;1.0;base_principal
18;SV-1L;2;Amazonía;32;;1.0;base_principal
18;SV-1L;2;Andina;48;;1.0;base_principal
18;SV-1L;2;Caribe;41;;1.0;base_principal
18;SV-1L;2;Orinoquía;36;;1.0;base_principal
18;SV-1L;2;Pacífica;39;;1.0;base_principal
18;ED-750;3;Amazonía;35;;1.0;base_principal
18;ED-750;3;Andina;59;;1.0;base_principal
18;ED-750;3;Caribe;49;;1.0;base_principal
18;ED-750;3;Orinoquía;39;;1.0;base_principal
18;ED-750;3;Pacífica;40;;1.0;base_principal
18;ED-1L;4;Amazonía;40;;1.0;base_principal
18;ED-1L;4;Andina;69;;1.0;base_principal
18;ED-1L;4;Caribe;58;;1.0;base_principal
18;ED-1L;4;Orinoquía;46;;1.0;base_principal
18;ED-1L;4;Pacífica;52;;1.0;base_principal
18;SR-750;5;Amazonía;12;;1.0;base_principal
18;SR-750;5;Andina;21;;1.0;base_principal
18;SR-750;5;Caribe;18;;1.0;base_principal
18;SR-750;5;Orinoquía;13;;1.0;base_principal
18;SR-750;5;Pacífica;16;;1.0;base_principal
18;SR-1L;6;Amazonía;37;;1.0;base_principal
18;SR-1L;6;Andina;49;;1.0;base_principal
18;SR-1L;6;Caribe;46;;1.0;base_principal
18;SR-1L;6;Orinoquía;38;;1.0;base_principal
18;SR-1L;6;Pacífica;40;;1.0;base_principal
18;OP-750;7;Amazonía;27;;1.0;base_principal
18;OP-750;7;Andina;45;;1.0;base_principal
18;OP-750;7;Caribe;40;;1.0;base_principal
18;OP-750;7;Orinoquía;35;;1.0;base_principal
18;OP-750;7;Pacífica;38;;1.0;base_principal
18;OP-1L;8;Amazonía;22;;1.0;base_principal
18;OP-1L;8;Andina;42;;1.0;base_principal
18;OP-1L;8;Caribe;35;;1.0;base_principal
18;OP-1L;8;Orinoquía;28;;1.0;base_principal
18;OP-1L;8;Pacífica;32;;1.0;base_principal
19;SV-750;1;Amazonía;40;;1.0;base_principal
19;SV-750;1;Andina;52;;1.0;base_principal
19;SV-750;1;Caribe;47;;1.0;base_principal
19;SV-750;1;Orinoquía;43;;1.0;base_principal
19;SV-750;1;Pacífica;45;;1.0;base_principal
19;SV-1L;2;Amazonía;43;;1.0;base_principal
19;SV-1L;2;Andina;60;;1.0;base_principal
19;SV-1L;2;Caribe;59;;1.0;base_principal
19;SV-1L;2;Orinoquía;47;;1.0;base_principal
19;SV-1L;2;Pacífica;49;;1.0;base_principal
19;ED-750;3;Amazonía;36;;1.0;base_principal
19;ED-750;3;Andina;60;;1.0;base_principal
19;ED-750;3;Caribe;54;;1.0;base_principal
19;ED-750;3;Orinoquía;40;;1.0;base_principal
19;ED-750;3;Pacífica;45;;1.0;base_principal
19;ED-1L;4;Amazonía;38;;1.0;base_principal
19;ED-1L;4;Andina;60;;1.0;base_principal
19;ED-1L;4;Caribe;55;;1.0;base_principal
19;ED-1L;4;Orinoquía;43;;1.0;base_principal
19;ED-1L;4;Pacífica;53;;1.0;base_principal
19;SR-750;5;Amazonía;41;;1.0;base_principal
19;SR-750;5;Andina;60;;1.0;base_principal
19;SR-750;5;Caribe;57;;1.0;base_principal
19;SR-750;5;Orinoquía;42;;1.0;base_principal
19;SR-750;5;Pacífica;51;;1.0;base_principal
19;SR-1L;6;Amazonía;31;;1.0;base_principal
19;SR-1L;6;Andina;54;;1.0;base_principal
19;SR-1L;6;Caribe;45;;1.0;base_principal
19;SR-1L;6;Orinoquía;39;;1.0;base_principal
19;SR-1L;6;Pacífica;42;;1.0;base_principal
19;OP-750;7;Amazonía;40;;1.0;base_principal
19;OP-750;7;Andina;60;;1.0;base_principal
19;OP-750;7;Caribe;50;;1.0;base_principal
19;OP-750;7;Orinoquía;46;;1.0;base_principal
19;OP-750;7;Pacífica;48;;1.0;base_principal
19;OP-1L;8;Amazonía;30;;1.0;base_principal
19;OP-1L;8;Andina;52;;1.0;base_principal
19;OP-1L;8;Caribe;39;;1.0;base_principal
19;OP-1L;8;Orinoquía;34;;1.0;base_principal
19;OP-1L;8;Pacífica;37;;1.0;base_principal
20;SV-750;1;Amazonía;51;;1.0;base_principal
20;SV-750;1;Andina;80;;1.0;base_principal
20;SV-750;1;Caribe;75;;1.0;base_principal
20;SV-750;1;Orinoquía;62;;1.0;base_principal
20;SV-750;1;Pacífica;65;;1.0;base_principal
20;SV-1L;2;Amazonía;28;;1.0;base_principal
20;SV-1L;2;Andina;49;;1.0;base_principal
20;SV-1L;2;Caribe;40;;1.0;base_principal
20;SV-1L;2;Orinoquía;34;;1.0;base_principal
20;SV-1L;2;Pacífica;38;;1.0;base_principal
20;ED-750;3;Amazonía;34;;1.0;base_principal
20;ED-750;3;Andina;48;;1.0;base_principal
20;ED-750;3;Caribe;40;;1.0;base_principal
20;ED-750;3;Orinoquía;35;;1.0;base_principal
20;ED-750;3;Pacífica;39;;1.0;base_principal
20;ED-1L;4;Amazonía;29;;1.0;base_principal
20;ED-1L;4;Andina;52;;1.0;base_principal
20;ED-1L;4;Caribe;42;;1.0;base_principal
20;ED-1L;4;Orinoquía;32;;1.0;base_principal
20;ED-1L;4;Pacífica;35;;1.0;base_principal
20;SR-750;5;Amazonía;27;;1.0;base_principal
20;SR-750;5;Andina;42;;1.0;base_principal
20;SR-750;5;Caribe;39;;1.0;base_principal
20;SR-750;5;Orinoquía;34;;1.0;base_principal
20;SR-750;5;Pacífica;37;;1.0;base_principal
20;SR-1L;6;Amazonía;28;;1.0;base_principal
20;SR-1L;6;Andina;49;;1.0;base_principal
20;SR-1L;6;Caribe;39;;1.0;base_principal
20;SR-1L;6;Orinoquía;32;;1.0;base_principal
20;SR-1L;6;Pacífica;35;;1.0;base_principal
20;OP-750;7;Amazonía;26;;1.0;base_principal
20;OP-750;7;Andina;48;;1.0;base_principal
20;OP-750;7;Caribe;40;;1.0;base_principal
20;OP-750;7;Orinoquía;28;;1.0;base_principal
20;OP-750;7;Pacífica;33;;1.0;base_principal
20;OP-1L;8;Amazonía;25;;1.0;base_principal
20;OP-1L;8;Andina;41;;1.0;base_principal
20;OP-1L;8;Caribe;33;;1.0;base_principal
20;OP-1L;8;Orinoquía;28;;1.0;base_principal
20;OP-1L;8;Pacífica;29;;1.0;base_principal
21;SV-750;1;Amazonía;28;;1.0;base_principal
21;SV-750;1;Andina;51;;1.0;base_principal
21;SV-750;1;Caribe;42;;1.0;base_principal
21;SV-750;1;Orinoquía;32;;1.0;base_principal
21;SV-750;1;Pacífica;39;;1.0;base_principal
21;SV-1L;2;Amazonía;22;;1.0;base_principal
21;SV-1L;2;Andina;44;;1.0;base_principal
21;SV-1L;2;Caribe;33;;1.0;base_principal
21;SV-1L;2;Orinoquía;30;;1.0;base_principal
21;SV-1L;2;Pacífica;31;;1.0;base_principal
21;ED-750;3;Amazonía;26;;1.0;base_principal
